Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","784","Émirats arabes unis","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","73326.776001","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","784","Émirats arabes unis","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","2974.79144","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","784","Émirats arabes unis","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","36635.868564","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","784","Émirats arabes unis","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","393294.203608","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","784","Émirats arabes unis","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","5262.606559","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","104295.862","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","26496.256","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","9730.031","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","14983.046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","Millions d’USD","7800.143371","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","Millions d’USD","7780.051034","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22078","Valeur ajoutée (Fabrication de produits à base de tabac)","2017","2017","Millions d’USD","20.092337","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","101858.207","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","7156.838","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","16049.252","E","Valeur estimée",""
"MK","Indicateurs macro","218","Équateur","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","11768.234","E","Valeur estimée",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1903.966833","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","164.831277","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","332.453871","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","116.300268","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","232","Érythrée","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1882.256589","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1313245.330198","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","247509.756721","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","36600.540436","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","148764.325086","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1313739.000872","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","33723.242479","E","Valeur estimée",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","64998.465848","E","Valeur estimée",""
"MK","Indicateurs macro","724","Espagne","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","59721.725073","E","Valeur estimée",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","26924.385103","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","6984.502403","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","642.449685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","3664.685736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","26262.26315","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","316.378681","E","Valeur estimée",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","1886.670667","E","Valeur estimée",""
"MK","Indicateurs macro","233","Estonie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","1008.65685","E","Valeur estimée",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","4401.526105","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","564.74651","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","370.949834","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","1312.112248","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","4106.520115","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","325.503338","E","Valeur estimée",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","492.215539","E","Valeur estimée",""
"MK","Indicateurs macro","748","Eswatini","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","420.876204","E","Valeur estimée",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","19612100","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","4116400","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","176840","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","2109718","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","20023138.418106","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","161604.833607","E","Valeur estimée",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","442402.011982","E","Valeur estimée",""
"MK","Indicateurs macro","840","États-Unis d'Amérique","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","414499.907956","E","Valeur estimée",""
"MK","Indicateurs macro","231","Éthiopie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","76794.68609","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","Éthiopie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","29131.907188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","Éthiopie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","25940.635924","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","Éthiopie","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","4750.960845","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","231","Éthiopie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","76338.468764","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","643","Fédération de Russie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1574199.355093","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","643","Fédération de Russie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","346042.692327","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","643","Fédération de Russie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","55941.253442","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","643","Fédération de Russie","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","193827.579463","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","643","Fédération de Russie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1532146.055948","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","5353.491805","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","1028.813048","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","563.846304","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","559.249993","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","4930.389357","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","242","Fidji","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","991.880205","E","Valeur estimée",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","255647.979916","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","59766.912322","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","5920.659046","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","38861.032471","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","255775.633889","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","1499.086921","E","Valeur estimée",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","11238.068343","E","Valeur estimée",""
"MK","Indicateurs macro","246","Finlande","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","5075.657526","E","Valeur estimée",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2595151.045198","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","583801.157101","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","40027.993126","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","263051.910347","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","2653805.221561","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","35712.611031","E","Valeur estimée",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","97575.081933","E","Valeur estimée",""
"MK","Indicateurs macro","250","France","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","87805.599119","E","Valeur estimée",""
"MK","Indicateurs macro","266","Gabon","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","14929.646484","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","266","Gabon","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","3204.302716","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","266","Gabon","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","786.006535","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","266","Gabon","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","1034.690461","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","266","Gabon","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","13985.877491","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1504.954335","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","345.534316","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","316.069118","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","67.260809","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1476.654348","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","203.026219","E","Valeur estimée",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","435.779396","E","Valeur estimée",""
"MK","Indicateurs macro","270","Gambie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","227.761494","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","16242.687078","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","4140.596723","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","1013.563566","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","1396.394428","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","Millions d’USD","596.384509","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","Millions d’USD","591.11652","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22078","Valeur ajoutée (Fabrication de produits à base de tabac)","2017","2017","Millions d’USD","5.267989","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","15447.243022","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","937.697733","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","1657.92089","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","1484.298012","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","60403.026929","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","11407.972532","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","11815.864909","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","6132.250057","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","288","Ghana","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","57428.506753","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","199844.41844","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","23564.012882","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","7706.77762","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","16203.452041","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","198842.523409","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","6978.155854","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","14925.766815","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","13821.193932","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1125.685977","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","255.194533","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","60.466535","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","34.677776","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","308","Grenade","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1021.433333","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2851.613478","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","659.680188","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","543.428426","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","72.316781","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","304","Groenland","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","2774.7813","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","71653.756545","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","9751.667362","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","6947.753682","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","10132.157941","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","70128.940818","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","6064.855015","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22071","Production brute (Agriculture, Sylviculture et Pêche)","2017","2017","Millions d’USD","12169.143328","E","Valeur estimée",""
"MK","Indicateurs macro","320","Guatemala","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","11067.633015","E","Valeur estimée",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","10324.668257","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","2660.235866","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","2119.496687","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","1034.695315","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","324","Guinée","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","10274.041351","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","12200.908721","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","1702.827016","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","282.507695","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","3141.804519","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","226","Guinée équatoriale","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","10652.403514","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","624","Guinée-Bissau","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1350.177012","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","624","Guinée-Bissau","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","82.884689","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","624","Guinée-Bissau","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","663.71742","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","624","Guinée-Bissau","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","142.223439","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","624","Guinée-Bissau","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","1352.932513","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","328","Guyana","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","4748.174334","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","328","Guyana","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","1476.286647","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","328","Guyana","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","1080.590799","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","328","Guyana","6110","Valeur US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","Millions d’USD","227.402906","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","328","Guyana","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","5041.317191","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","332","Haïti","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","15268.138017","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","332","Haïti","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","Millions d’USD","2581.490821","X","Ciffre de sources internationales",""
